SYSTEMSTOP,STREET,CROSS_ST,DIR,POS,ROUTESSTPG,OWLROUTES,CITY,PUBLIC_NAM,CENSUS_TRACT
14775.0,ILLINOIS,STATE,EB,FS,"29,65",,CHICAGO,Illinois & State,17031081500
12524.0,ADDISON,ROCKWELL,EB,NS,152,,CHICAGO,Addison & Rockwell,17031050400
14954.0,ROOSEVELT,PULASKI,EB,FS,12,,CHICAGO,Roosevelt & Pulaski,17031291100
11126.0,KIMBALL,AINSLIE,SB,NS,"82,93",,CHICAGO,Kimball & Ainslie,17031140200
9899.0,NORTHWEST HWY,NIAGARA,NWB,NS,68,,CHICAGO,Northwest Hwy & Niagara,17031100200
7057.0,S. SHORE DRIVE,76TH STREET,SB,FS,"N5,6,26,71",N5,CHICAGO,S. Shore Drive & 76th Street,17031431400
7210.0,STONY ISLAND,94TH STREET,SB,NS,"N5,28,95",N5,CHICAGO,Stony Island & 94th Street,17031480300
11931.0,WOODLAWN,94TH STREET,SB,NS,"N5,95",N5,CHICAGO,Woodlawn & 94th Street,17031470100
17354.0,79TH STREET,COLFAX,EB,FS,79,N79,CHICAGO,79th Street & Colfax,17031460300
15089.0,63RD STREET,CALIFORNIA,WB,FS,63,N63,CHICAGO,63rd Street & California,17031660300
10044.0,KEDZIE,101ST STREET (north leg),SB,NS,52A,,EVERGREEN PARK,Kedzie & 101st Street,
8417.0,WESTERN,ADDISON,NB,NS,"49,X49",N49,CHICAGO,Western & Addison,17031050900
8331.0,WESTERN,GARFIELD (n.leg)/55TH ST.,NB,NS,"49,X49",N49,CHICAGO,Western & Garfield,17031630600
9237.0,BELMONT,NOTTINGHAM (east leg),EB,NS,77,N77,CHICAGO,Belmont & Nottingham,17031180100
3191.0,CALIFORNIA,PALMER,NB,MT,94,,CHICAGO,California & Palmer (Blue Line),17031221400
12576.0,ADDISON,SACRAMENTO,WB,NS,152,,CHICAGO,Addison & Sacramento,17031160700
12549.0,ADDISON,LAKE SHORE,WB,FS,152,,CHICAGO,Addison & Lake Shore,17031060900
3664.0,HALSTED,92ND STREET,NB,NS,8A,,CHICAGO,Halsted & 92nd Street,17031730100
11519.0,CENTRAL,LOVEJOY,SB,NS,"85,85A",,CHICAGO,Central & Lovejoy,17031110200
7787.0,36TH STREET,SACRAMENTO,EB,NS,35,,CHICAGO,36th Street & Sacramento,17031580200
12131.0,103RD STREET,SACRAMENTO,EB,NS,103,,CHICAGO,103rd Street & Sacramento,17031740100
11766.0,HARLEM,AINSLIE,SB,NS,90,,HARWOOD HEIGHTS,Harlem & Ainslie,17031810501
5760.0,HALSTED,ROSCOE,SB,NS,8,,CHICAGO,Halsted & Roscoe,17031062100
4092.0,RACINE,CLYBOURN/CORTLAND,SB,NS,73,,CHICAGO,Racine & Clybourn/Cortland,17031070900
15527.0,LINCOLN,CATALPA,SEB,FS,11,,CHICAGO,Lincoln & Catalpa,17031040200
15842.0,ASHLAND,CHICAGO,SB,FS,"9,X9",N9,CHICAGO,Ashland & Chicago,17031243200
1794.0,CLARK,GRANVILLE,SB,NS,22,N22,CHICAGO,Clark & Granville,17031030300
15902.0,DAMEN,GRAND,SB,FS,50,,CHICAGO,Damen & Grand,17031243000
10907.0,74TH STREET,DAMEN,SB,TERM,75,,CHICAGO,74th Street & Damen Terminal,17031672000
9302.0,BELMONT,LAKEWOOD (west leg),WB,NS,77,N77,CHICAGO,Belmont & Lakewood,17031062300
10101.0,69TH STREET,ABERDEEN,WB,NS,67,,CHICAGO,69th Street & Aberdeen,17031681100
7767.0,PERSHING,MORGAN,WB,NS,39,,CHICAGO,Pershing & Morgan,17031601400
17268.0,LOOMIS,CERMAK,WB,FS,60,N60,CHICAGO,Loomis & Cermak,17031310600
11249.0,HOMAN,GRAND,NB,NS,82,,CHICAGO,Homan & Grand,17031231000
12554.0,ADDISON,RED LINE STATION,WB,MB,152,,CHICAGO,Addison Red Line Station,17031061000
13077.0,59TH STREET,CALIFORNIA,WB,NS,59,,CHICAGO,59th Street & California,17031630700
8187.0,WESTERN,MONTROSE,SB,NS,"49,X49",N49,CHICAGO,Western & Montrose,17031040800
4197.0,CALIFORNIA,ROOSEVELT,NB,NS,94,,CHICAGO,California & Roosevelt,17031291500
4649.0,63RD STREET,73RD AVENUE,EB,NS,"62H,63W",,SUMMIT,63rd Street & 73rd Avenue,
80.0,ADAMS,WELLS,WB,FS,"1,7,28,126,130,134,135,136,151,156",,CHICAGO,Adams & Wells,17031320500
8347.0,WESTERN,PERSHING,NB,NS,49,N49,CHICAGO,Western & Pershing,17031580700
14449.0,BROADWAY,BERWYN,SB,FS,36,,CHICAGO,Broadway & Berwyn,17031030800
17343.0,WESTERN,LE MOYNE,SB,FS,49,N49,CHICAGO,Western & Le Moyne,17031241100
170.0,FIFTH AVENUE,KARLOV,NEB,NS,7,,CHICAGO,Fifth Avenue & Karlov,17031261000
15727.0,HARLEM,LEMOYNE,SB,NS,"90,307,318",,RIVER FOREST,Harlem & Lemoyne,
12944.0,PULASKI,3741 SOUTH,NB,MB,53A,,CHICAGO,3741 S Pulaski,17031302000
10563.0,55TH STREET,LAKE PARK,EB,NS,"55,171",N55,CHICAGO,55th Street & Lake Park,17031411100
2038.0,DIVISION,CLARK,WB,FS,70,,CHICAGO,Division & Clark,17031080200
14756.0,OAK,CHURCH,NB,NS,93,,EVANSTON,Oak & Church,
10407.0,CICERO,29TH STREET,NB,NS,"35,54B",,CICERO,Cicero & 29th Street,
12568.0,ADDISON,OAKLEY,WB,NS,152,,CHICAGO,Addison & Oakley,17031050500
5657.0,IRVING PARK,OAKLEY,EB,NS,80,,CHICAGO,Irving Park & Oakley,17031050500
9738.0,GUNNISON,MONTCLARE,WB,NS,81W,,CHICAGO,Gunnison & Montclare,17031100700
998.0,NORTH AVENUE,NEW ENGLAND,WB,NS,72,,CHICAGO,North Ave & New England,17031250500
11048.0,DIVERSEY,LAKEWOOD,WB,NS,76,,CHICAGO,Diversey & Lakewood,17031062800
11503.0,PETERSON,4300 WEST,WB,MB,84,,CHICAGO,4300 W Peterson,17031120300
3269.0,63RD STREET,HAMLIN,WB,NS,63,N63,CHICAGO,63rd Street & Hamlin,17031650100
5187.0,RACINE,73RD STREET,SB,NS,44,,CHICAGO,Racine & 73rd Street,17031671800
8122.0,CICERO,49TH STREET,SB,NS,"47,54B",,CHICAGO,Cicero & 49th Street,17031560300
1400.0,LINCOLN,BELDEN/ORCHARD,SEB,NS,37,,CHICAGO,Lincoln & Belden/Orchard,17031071200
2573.0,COTTAGE GROVE,7000 SOUTH,SB,MB,4,,CHICAGO,7000 S Cottage Grove,17031421200
12633.0,ADDISON,PITTSBURGH,WB,NS,152,,CHICAGO,Addison & Pittsburgh,17031170500
468.0,MADISON,UNITED CENTER (1900W),WB,MB,20,N20,CHICAGO,Madison & United Center (1900 W),17031281500
11505.0,PETERSON,KILBOURN,WB,NS,84,,CHICAGO,Peterson & Kilbourn,17031120300
10840.0,71ST STREET,COTTAGE GROVE/SO. CHICAGO,WB,FS,71,,CHICAGO,71st Street & Cottage Grove/S. Chicago,17031690500
4809.0,FOSTER,OAKLEY,WB,NS,92,,CHICAGO,Foster & Oakley,17031040100
3289.0,63RD STREET,LONG,WB,MT,63W,,CHICAGO,63rd Street & Long,17031640200
7142.0,47TH STREET,GREENWOOD,WB,NS,47,,CHICAGO,47th Street & Greenwood,17031390200
4201.0,CALIFORNIA,POLK,NB,NS,94,,CHICAGO,California & Polk,17031271900
4198.0,CALIFORNIA,FILLMORE,NB,NT,94,,CHICAGO,California & Fillmore,17031290100
9923.0,NORTHWEST HWY,MERRILL,SEB,NT,68,,PARK RIDGE,Northwest Hwy & Merrill,
11157.0,HOMAN,LE MOYNE,SB,NS,82,,CHICAGO,Homan & Le Moyne,17031230900
4417.0,ARCHER,ST. LOUIS,NEB,NS,62,N62,CHICAGO,Archer & St. Louis,17031580400
3085.0,KEDZIE,dwy n.of KMART bldg-5000s,SB,NS,"51,52,52A",,CHICAGO,5000 S Kedzie,17031630300
11708.0,NARRAGANSETT,CORTLAND,SB,NS,86,,CHICAGO,Narragansett & Cortland,17031250500
7200.0,STONY ISLAND,84TH STREET,SB,NS,28,,CHICAGO,Stony Island & 84th Street,17031450200
7097.0,TORRENCE,109TH STREET,SB,NS,71,,CHICAGO,Torrence & 109th Street,17031510500
3074.0,KEDZIE,41ST STREET,SB,NT,52,,CHICAGO,Kedzie & 41st Street,17031580400
10200.0,CICERO,CULLOM,SB,NS,"54,54A",,CHICAGO,Cicero & Cullom,17031150200
10040.0,KEDZIE,97TH STREET,SB,NS,52A,,EVERGREEN PARK,Kedzie & 97th Street,
1361.0,LINCOLN,SACRAMENTO (south leg),SEB,NS,11,,CHICAGO,Lincoln & Sacramento,17031020700
693.0,GRAND,KILPATRICK,EB,NS,65,,CHICAGO,Grand & Kilpatrick,17031250100
10805.0,71ST STREET,EUCLID (west leg),EB,NS,71,,CHICAGO,71st Street & Euclid,17031430500
1351.0,WEBSTER,ORCHARD,EB,MT,74,,CHICAGO,Webster & Orchard,17031071200
8846.0,DAMEN,CHURCHILL,SB,NS,50,,CHICAGO,Damen & Churchill,17031222100
9224.0,BELMONT,CUMBERLAND,SEB,TERM,77,,RIVER GROVE,Belmont & Cumberland Terminal,
5133.0,WALLACE,28TH STREET,SB,NS,44,,CHICAGO,Wallace & 28th Street,17031600400
15030.0,ARCHER,POPE JOHN PAUL II/43RD ST,SWB,FS,62,N62,CHICAGO,Archer & Pope John Paul II/43rd St,17031580500
8792.0,DAMEN,73RD STREET,SB,NS,"48,94",,CHICAGO,Damen & 73rd Street,17031672000
1843.0,CLARK,WISCONSIN,SB,NS,"22,36,73",N22,CHICAGO,Clark & Wisconsin,17031071500
12248.0,AVENUE C,108TH STREET,SB,NS,100,,CHICAGO,Avenue C & 108th Street,17031520400
12878.0,PULASKI,94TH STREET,SB,NT,53A,,OAK LAWN,Pulaski & 94th Street,
5214.0,JEFFERY,72ND STREET,SB,FS,"N5,15",N5,CHICAGO,Jeffery & 72nd Street,17031430500
2263.0,KING DRIVE,94TH STREET,SB,FS,3,,CHICAGO,King Drive & 94th Street,17031490300
9448.0,BUFFALO,88TH STREET,SB,NS,87,,CHICAGO,Buffalo & 88th Street,17031460700
9815.0,HIGGINS,NEWLAND,NWB,NS,88,,CHICAGO,Higgins & Newland,17031100600
12358.0,VINCENNES,ASHLAND/109TH PL.(s. leg),SB,NS,112,,CHICAGO,Vincennes & Ashland,17031750100
9598.0,AUSTIN,SUPERIOR (north leg),SB,FT,91,,OAK PARK,Austin & Superior,
7055.0,S. SHORE DRIVE,74TH STREET,SB,FS,"6,26",,CHICAGO,S. Shore Drive & 74th Street,17031431400
10364.0,CICERO,STATE ROAD,SB,FS,54B,,BEDFORD PARK,Cicero & State Road,
4505.0,ARCHER,HAMLIN,SWB,NS,62,N62,CHICAGO,Archer & Hamlin,17031570400
15735.0,HARLEM,OAK,SB,NS,90,,RIVER FOREST,Harlem & Oak,
4499.0,ARCHER,SPAULDING (east leg),SWB,NS,62,N62,CHICAGO,Archer & Spaulding,17031580400
14124.0,PULASKI/51ST,ORANGE LINE STATION,SB,TERM,53A,,CHICAGO,Pulaski Orange Line Station,17031570500
11715.0,RIDGELAND,THOMAS,SB,NS,86,,OAK PARK,Ridgeland & Thomas,
11142.0,KIMBALL,DAWSON,SB,NS,82,,CHICAGO,Kimball & Dawson,17031210600
8890.0,DAMEN,COULTER,SB,NS,50,,CHICAGO,Damen & Coulter,17031311400
9917.0,SUMMIT,w. of PROSPECT (stand),NWB,MB,68,,PARK RIDGE,Summit & Prospect,
7504.0,31ST STREET,GILES,WB,FT,31,,CHICAGO,31st Street & Giles,17031350200
4672.0,NARRAGANSETT,60TH STREET,SB,NS,55N,,CHICAGO,Narragansett & 60th Street,17031640400
16012.0,KEDZIE,25TH STREET,NB,FS,52,,CHICAGO,Kedzie & 25th Street,17031300900
794.0,GRAND,ROCKWELL,WB,NS,65,,CHICAGO,Grand & Rockwell,17031242800
9313.0,BELMONT,ST. LOUIS,WB,NT,77,N77,CHICAGO,Belmont & St. Louis,17031210200
11502.0,PETERSON,SAUGANASH,WB,NS,84,,CHICAGO,Peterson & Sauganash,17031120300
14230.0,CENTRAL STREET,SHERMAN,WB,FT,201,,EVANSTON,Central Street & Sherman,
8307.0,79TH & WESTERN,TERMINAL (North bay),WB,TERM,"49,X49",N49,CHICAGO,79th & Western Terminal,17031700100
1984.0,DIVISION,KOLMAR,EB,NS,70,,CHICAGO,Division & Kolmar,17031231300
1639.0,E HYDE PARK,ELLIS (east leg),EB,FS,"2,15",,CHICAGO,E Hyde Park & Ellis,17031410300
12454.0,119TH STREET,UNION,EB,NS,119,,CHICAGO,119th Street & Union,17031530500
3396.0,63RD STREET,ALBANY,EB,NS,63,N63,CHICAGO,63rd Street & Albany,17031660600
527.0,CHICAGO,KILDARE,EB,NT,66,,CHICAGO,Chicago & Kildare,17031231400
1755.0,MORSE,LAKEWOOD,EB,NS,"96,155",,CHICAGO,Morse & Lakewood,17031010500
15051.0,75TH STREET,INDIANA,EB,NS,75,,CHICAGO,75th Street & Indiana,17031691300
11102.0,DIVERSEY,NATCHEZ,WB,NS,76,,CHICAGO,Diversey & Natchez,17031190500
11066.0,DIVERSEY,ALBANY,WB,NS,76,,CHICAGO,Diversey & Albany,17031210700
4535.0,ARCHER,NATCHEZ,WB,NS,"62,62H",,CHICAGO,Archer & Natchez,17031560900
10890.0,75TH STREET,EGGLESTON,WB,NS,75,,CHICAGO,75th Street & Eggleston,17031691100
2112.0,KING DRIVE,88TH STREET,NB,FS,3,,CHICAGO,King Drive & 88th Street,17031440700
16007.0,CICERO,74TH PLACE,NB,NS,54B,,CHICAGO,Cicero & 74th Place,17031650500
9673.0,AUSTIN,LELAND,NB,NS,91,,CHICAGO,Austin & Leland,17031150400
3647.0,HALSTED,109TH STREET,NB,NS,"8A,108",,CHICAGO,Halsted & 109th Street,17031491100
8958.0,DAMEN,AINSLIE,NB,NS,50,,CHICAGO,Damen & Ainslie,17031040400
4898.0,MARINE DRIVE,MARGATE,NB,NT,"136,146,148",,CHICAGO,Marine Drive & Margate,17031031300
4696.0,PULASKI,103RD STREET,NB,NS,"53A,103",,CHICAGO,Pulaski & 103rd Street,17031740200
3565.0,BRONX,GROVE,NB,NS,"54A,97",,SKOKIE,Bronx & Grove,
4978.0,LASALLE,321 NORTH,NB,MB,156,,CHICAGO,321 N LaSalle,17031081700
12255.0,AVENUE B,110TH STREET,NB,NS,100,,CHICAGO,Avenue B & 110th Street,17031520500
302.0,ROOSEVELT,THROOP,EB,NS,12,,CHICAGO,Roosevelt & Throop,17031283900
12968.0,59TH STREET,FRANCISCO,EB,NS,59,,CHICAGO,59th Street & Francisco,17031660300
683.0,GRAND,MAJOR,EB,NS,65,,CHICAGO,Grand & Major,17031191300
1314.0,FULLERTON,KARLOV,EB,NS,74,,CHICAGO,Fullerton & Karlov,17031200300
17517.0,ROOSEVELT,DELANO COURT,WB,FS,"12,18,N62",N62,CHICAGO,Roosevelt & Delano,17031320500
4137.0,ARMITAGE,LAVERGNE,WB,NS,73,,CHICAGO,Armitage & Lavergne,17031191100
8175.0,47TH STREET,RED LINE STATION,EB,MB,"43,47",,CHICAGO,47th Red Line Station,17031370300
5227.0,JEFFERY,85TH STREET,SB,FS,15,,CHICAGO,Jeffery & 85th Street,17031450300
10385.0,CICERO,7100 SOUTH,NB,MB,54B,,CHICAGO,7100 S Cicero,17031650500
4662.0,NARRAGANSETT,59TH STREET,NB,NS,55N,,CHICAGO,Narragansett & 59th Street,17031640300
12023.0,95TH STREET,1300 EAST (KIMBARK),WB,MB,"N5,95,100",N5,CHICAGO,1300 E 95th Street,17031470100
7695.0,HARLEM,57TH STREET,SB,NS,62H,,SUMMIT,Harlem & 57th Street,
11945.0,93RD STREET,ESSEX,EB,NS,"N5,95",N5,CHICAGO,93rd Street & Essex,17031480500
2654.0,79TH STREET,PEORIA,WB,NS,79,N79,CHICAGO,79th Street & Peoria,17031710800
2122.0,KING DRIVE,78TH STREET,NB,FS,3,,CHICAGO,King Drive & 78th Street,17031691400
17252.0,ASHLAND,ADDISON,SB,FS,"9,X9",,CHICAGO,Ashland & Addison,17031061300
1317.0,FULLERTON,HAMLIN,EB,NS,74,,CHICAGO,Fullerton & Hamlin,17031220900
1815.0,CLARK,CULLOM,SB,NS,22,N22,CHICAGO,Clark & Cullom,17031060100
17256.0,ASHLAND,47TH STREET,NB,FS,"9,X9",N9,CHICAGO,Ashland & 47th Street,17031610500
15954.0,BLUE ISLAND,WOOD,NEB,FS,60,N60,CHICAGO,Blue Island & Wood,17031311400
17790.0,95TH STREET,RED LINE STATION,WB,MB,95,,CHICAGO,95th Street Red Line Station,17031490200
6991.0,104TH STREET,2701 EAST,EB,NS,71,,CHICAGO,2701 E 104th Street,17031510200
5745.0,IRVING PARK,OKETO,WB,NS,80,,NORRIDGE,Irving Park & Oketo,17031810501
12432.0,119TH STREET,PAGE,WB,FS,119,,CHICAGO,119th Street & Page,17031750500
2694.0,79TH STREET,KENTON,WB,NS,79,,CHICAGO,79th Street & Kenton,17031700200
8108.0,47TH STREET,HAMLIN,WB,NS,47,,CHICAGO,47th Street & Hamlin,17031570100
6359.0,RANDOLPH,COLUMBUS,WB,NS,60,,CHICAGO,Randolph & Columbus,17031320100
12028.0,93RD STREET,ELLIS,WB,NS,"N5,95",N5,CHICAGO,93rd Street & Ellis,17031470100
7314.0,132ND STREET,EXCHANGE,WB,NS,30,,CHICAGO,132nd Street & Exchange,17031550200
1228.0,FULLERTON,SURREY COURT,WB,NS,74,,CHICAGO,Fullerton & Surrey Court,17031070500
15832.0,CICERO,LAKE,NB,FS,54,,CHICAGO,Cicero & Lake (Green Line),17031251800
11892.0,KEDZIE,LAWRENCE,NB,FS,"82,93",,CHICAGO,Kedzie & Lawrence,17031140100
10006.0,KEDZIE,MARQUETTE RD,NB,NS,52A,,CHICAGO,Kedzie & Marquette Rd,17031660900
2211.0,KING DRIVE,44TH STREET,SB,FS,3,,CHICAGO,King Drive & 44th Street,17031380800
2239.0,KING DRIVE,70TH STREET,SB,FS,3,,CHICAGO,King Drive & 70th Street,17031690400
12880.0,PULASKI,97TH STREET,SB,NS,53A,,OAK LAWN,Pulaski & 97th Street,
1090.0,LAKE SHORE,BANKS,SB,FS,151,,CHICAGO,Lake Shore & Banks,17031080100
2997.0,CALIFORNIA,BARRY,SB,NS,94,,CHICAGO,California & Barry,17031210800
11705.0,NARRAGANSETT,PALMER,SB,NS,86,,CHICAGO,Narragansett & Palmer,17031191400
4386.0,ARCHER,MERRIMAC,NEB,NS,"62,62H",,CHICAGO,Archer & Merrimac,17031560800
4451.0,ARCHER,WALLACE,NEB,FS,"44,62",,CHICAGO,Archer & Wallace,17031340200
4963.0,LASALLE,320 NORTH,SB,MB,156,,CHICAGO,320 N LaSalle,17031081700
4467.0,ARCHER,WALLACE,SWB,FT,"44,62",,CHICAGO,Archer & Wallace,17031340200
1705.0,WESTERN,ROSEMONT,SB,NS,49B,,CHICAGO,Western & Rosemont,17031020800
7185.0,STONY ISLAND,70TH STREET,SB,NS,28,,CHICAGO,Stony Island & 70th Street,17031430300
11517.0,CENTRAL,CATALPA,SB,NS,"85,85A",,CHICAGO,Central & Catalpa,17031110200
15720.0,HARLEM,PALMER,SB,NS,"90,307",,ELMWOOD PARK,Harlem & Palmer,
11693.0,NARRAGANSETT,CORNELIA,SB,NS,86,,CHICAGO,Narragansett & Cornelia,17031171000
2825.0,COTTAGE GROVE,99TH STREET,SB,FT,"4,115",,CHICAGO,Cottage Grove & 99th Street,17031490500
4673.0,NARRAGANSETT,61ST STREET,SB,NS,55N,,CHICAGO,Narragansett & 61st Street,17031640400
12852.0,PULASKI,56TH STREET,SB,NS,53A,,CHICAGO,Pulaski & 56th Street,17031620300
14206.0,OGDEN,TAYLOR,SWB,FS,12,,CHICAGO,Ogden & Taylor,17031283000
1711.0,WESTERN,HOLLYWOOD,SB,NS,49B,,CHICAGO,Western & Hollywood,17031020800
15278.0,INDIANA,15TH PLACE,SB,NT,12,,CHICAGO,Indiana & 15th Place,17031330100
669.0,GRAND,SAYRE,EB,NS,"65,74",,CHICAGO,Grand & Sayre,17031180300
5262.0,103RD STREET,OGLESBY,EB,NS,"15,26",,CHICAGO,103rd Street & Oglesby,17031510500
9180.0,51ST STREET,UNION,EB,NS,51,,CHICAGO,51st Street & Union,17031612200
12541.0,ADDISON,CLARK,EB,FS,152,,CHICAGO,Addison & Clark,17031061600
15019.0,75TH STREET,KING DRIVE,EB,FS,75,,CHICAGO,75th Street & King Drive,17031691400
2819.0,95TH STREET,KING DRIVE,EB,NS,"N5,95,100,111,115",N5,CHICAGO,95th Street & King Drive,17031490500
10160.0,69TH STREET,LOOMIS,EB,NS,67,,CHICAGO,69th Street & Loomis,17031671600
12164.0,103RD STREET,WENTWORTH,EB,NS,103,,CHICAGO,103rd Street & Wentworth,17031491000
8178.0,47TH STREET,STATE,EB,NS,47,,CHICAGO,47th Street & State,17031381700
5445.0,MILWAUKEE,KENTON,SEB,NS,56,,CHICAGO,Milwaukee & Kenton,17031150900
12102.0,YATES,9800 SOUTH,SB,MB,100,,CHICAGO,9800 S Yates,17031510300
3594.0,NILES CENTER,LINCOLN,SB,NS,97,,SKOKIE,Niles Center & Lincoln,
9843.0,TALCOTT,OKETO,NWB,FT,88,,CHICAGO,Talcott & Oketo,17031100300
7288.0,AVENUE O,11731 SOUTH,SB,MB,30,,CHICAGO,11731 S Avenue O,17031550100
5141.0,WALLACE,36TH STREET,SB,NS,44,,CHICAGO,Wallace & 36th Street,17031601500
8155.0,47TH STREET,WESTERN AVENUE,EB,NS,"47,94",,CHICAGO,47th Street & Western Avenue,17031581100
15877.0,63RD STREET,LOWE,EB,MB,63,N63,CHICAGO,63rd Street & Lowe,17031680900
16062.0,115TH STREET,PULASKI,EB,FS,53A,,ALSIP,115th Street & Pulaski,
5663.0,IRVING PARK,PAULINA (west leg),EB,NS,80,,CHICAGO,Irving Park & Paulina,17031060300
3393.0,63RD STREET,HOMAN,EB,NS,63,N63,CHICAGO,63rd Street & Homan,17031660500
11468.0,BRYN MAWR,RED LINE STATION,EB,MB,84,,CHICAGO,Bryn Mawr Red Line Station,17031030700
7461.0,35TH STREET,ARTESIAN,EB,NS,35,,CHICAGO,35th Street & Artesian,17031590400
12639.0,CENTRAL STREET,GIRARD,EB,NT,201,,EVANSTON,Central Street & Girard (Purple Line),
2817.0,95TH STREET,INDIANA,EB,NS,"3.N5,95,111,115",N5,CHICAGO,95th Street & Indiana,17031490500
6315.0,26TH STREET,SPAULDING,EB,NS,60,N60,CHICAGO,26th Street & Spaulding,17031301500
7732.0,PERSHING,GILES,EB,NT,"3,39",,CHICAGO,Pershing & Giles,17031380300
14263.0,RIDGE,LEE,SB,NS,"201,206",,EVANSTON,Ridge & Lee,
14267.0,RIDGE,CRAIN,SB,NS,"201,206",,EVANSTON,Ridge & Crain,
17150.0,RIDGE,AUSTIN,NB,NS,"201,206",,EVANSTON,Ridge & Austin,
7176.0,LAKE PARK,52ND STREET,SB,NS,"15,28",,CHICAGO,Lake Park & 52nd Street,17031410100
2209.0,KING DRIVE,42ND STREET,SB,FS,3,,CHICAGO,King Drive & 42nd Street,17031380300
3581.0,SKOKIE BLVD,GROSS POINT,SB,FS,"54A,97",,SKOKIE,Skokie Blvd & Gross Point,
16033.0,CENTRAL,1900 NORTH (ACCESS DRIVE),SB,NS,85,,CHICAGO,1900 N Central,17031250400
9589.0,AUSTIN,NORTH AVENUE,SB,FS,91,,OAK PARK,Austin & North Ave,
17301.0,SHERIDAN,LINCOLN,SB,FS,201,,EVANSTON,Sheridan & Lincoln,
2135.0,KING DRIVE,66TH STREET,NB,FS,3,,CHICAGO,King Drive & 66th Street,17031420700
795.0,GRAND,TALMAN,WB,NS,65,,CHICAGO,Grand & Talman,17031242800
9218.0,51ST STREET,WASHTENAW,WB,NS,"51,94",,CHICAGO,51st Street & Washtenaw,17031630200
1312.0,FULLERTON,TRIPP,EB,NS,74,,CHICAGO,Fullerton & Tripp,17031200300
427.0,MADISON,HOYNE,EB,NS,20,N20,CHICAGO,Madison & Hoyne,17031281300
15077.0,OAKTON,LACROSSE,EB,NS,97,,SKOKIE,Oakton & Lacrosse,
7216.0,69TH STREET,MICHIGAN,EB,NS,"N5,30,67",N5,CHICAGO,69th Street & Michigan,17031690400
12124.0,103RD STREET,LAWNDALE,EB,NS,103,,CHICAGO,103rd Street & Lawndale,17031740200
14955.0,ROOSEVELT,KEDZIE,EB,FS,12,,CHICAGO,Roosevelt & Kedzie,17031291400
14543.0,111TH STREET,HALSTED,EB,FS,111,,CHICAGO,111th Street & Halsted,17031491200
14460.0,STATE,CHICAGO,SB,FS,36,,CHICAGO,State & Chicago (Red Line),17031081600
14355.0,OAKTON,DARROW,EB,NS,206,,EVANSTON,Oakton & Darrow,
700.0,GRAND,KARLOV,EB,NS,65,,CHICAGO,Grand & Karlov,17031230600
14137.0,ARCHER/HALSTED,ORANGE LINE STATION,WB,TERM,62,N62,CHICAGO,Halsted Orange Line Station,17031600500
11587.0,CENTRAL,HURON,NB,NS,85,,CHICAGO,Central & Huron,17031251500
14909.0,HALSTED,DIVERSEY,NB,FS,8,,CHICAGO,Halsted & Diversey,17031063400
15472.0,VINCENNES,107TH STREET,SB,FS,112,,CHICAGO,Vincennes & 107th Street,17031750100
5653.0,IRVING PARK,2700 WEST,EB,MB,80,,CHICAGO,2700 W Irving Park,17031160700
15554.0,PULASKI,FILLMORE,SB,FS,53,,CHICAGO,Pulaski & Fillmore,17031290800
11676.0,LEHIGH,ALGONQUIN,SEB,NS,85A,,CHICAGO,Lehigh & Algonquin,17031120100
7279.0,EWING,111TH STREET,SB,NS,30,,CHICAGO,Ewing & 111th Street,17031520600
5175.0,RACINE,62ND STREET,SB,NS,44,,CHICAGO,Racine & 62nd Street,17031670900
7938.0,BELMONT,CAMPBELL (west leg),WB,NS,77,N77,CHICAGO,Belmont & Campbell,17031050400
9470.0,87TH STREET,STONY ISLAND,WB,FS,87,,CHICAGO,87th Street & Stony Island (Farside),17031450200
4080.0,ARMITAGE,LARRABEE,EB,NS,73,,CHICAGO,Armitage & Larrabee,17031071800
11388.0,MONTROSE,SPAULDING,WB,NS,78,,CHICAGO,Montrose & Spaulding,17031140700
8076.0,47TH STREET,UNION,WB,NS,47,,CHICAGO,47th Street & Union,17031610700
7237.0,SOUTH CHICAGO,79TH STREET/STONY ISLAND,SEB,NS,30,,CHICAGO,South Chicago & 79th Street/Stony Island,17031450100
15960.0,ADDISON,PANAMA,EB,FS,152,,CHICAGO,Addison & Panama,17031170600
14580.0,WESTERN,ARCHER,NB,FS,"49,X49",N49,CHICAGO,Western & Archer,17031590400
2442.0,LAFAYETTE,76TH STREET,SB,NS,"29,75",,CHICAGO,Lafayette & 76th Street,17031691200
9551.0,GUNNISON,NAGLE,EB,FS,81W,,HARWOOD HEIGHTS,Gunnison & Nagle,17031810501
15446.0,CICERO,OHIO,NB,FS,54,,CHICAGO,Cicero & Ohio,17031251700
12058.0,MORSE,ASHLAND,EB,NS,96,,CHICAGO,Morse & Ashland,17031010700
923.0,NORTH AVENUE,CLARK,SWB,TERM,"N9,72",N9,CHICAGO,North Ave & Clark Terminal,17031071500
5839.0,HALSTED,57TH STREET,SB,NS,8,,CHICAGO,Halsted & 57th Street,17031680400
7331.0,AVENUE O,133RD STREET,NB,NS,30,,CHICAGO,Avenue O & 133rd Street,17031550100
2238.0,KING DRIVE,69TH STREET,SB,NS,3,,CHICAGO,King Drive & 69th Street,17031690400
1651.0,S HYDE PARK,53RD STREET,SB,FS,"6,28",,CHICAGO,S Hyde Park & 53rd Street,17031410900
